,primary,long_short,soxl
2022-05-15 04:00:00,0.9840502696958389,1.011339035564722,0.9052912405513562
2022-05-22 04:00:00,1.044786195125138,0.9952704473392748,1.123165851489551
2022-05-29 04:00:00,1.0278706074126815,0.9935497193926113,1.064028457092041
2022-06-05 04:00:00,0.9553113091393306,1.0040698783823583,0.8363717207647844
2022-06-12 04:00:00,0.8588391441571646,1.0040270807572218,0.609159626500667
2022-06-19 04:00:00,0.8875868899621868,0.9606645879015648,0.7029791018230325
2022-06-26 04:00:00,0.8012311366660182,0.9940164494156211,0.5157847932414406
2022-07-03 04:00:00,0.8568449402303373,0.9914865244021309,0.6184971098265895
2022-07-10 04:00:00,0.8941302640660639,1.0094229424505292,0.6718541574032901
2022-07-17 04:00:00,0.9575268427965458,1.0093580723016249,0.7847932414406399
2022-07-24 04:00:00,1.0105165158434228,1.0306362327155776,0.8817252112049796
2022-07-31 04:00:00,1.078654021242738,1.0874822965020836,0.9586482881280565
2022-08-07 04:00:00,1.085371593222686,1.0773608404045165,0.9604268563806133
2022-08-14 04:00:00,1.056462765237916,1.100595031855535,0.8523788350377944
2022-08-21 04:00:00,1.013358733857992,1.1156590865748504,0.7105380168963982
2022-08-28 04:00:00,0.9187585461206489,1.0990192279283295,0.5718096931969762
2022-09-04 04:00:00,0.958276697300973,1.0927116889840627,0.6514006224988882
2022-09-11 04:00:00,0.926606439906857,1.145593711992319,0.5362383281458424
2022-09-18 04:00:00,0.8694501067662188,1.1415590957867479,0.4459759893285903
2022-09-25 04:00:00,0.8718662748520616,1.1909715159202805,0.39395286794130707
2022-10-02 04:00:00,0.9078005915957199,1.2245620059062698,0.4095153401511782
2022-10-09 04:00:00,0.8182152445081002,1.1678929432242764,0.30813694975544675
2022-10-16 04:00:00,0.894402512189451,1.195316780519825,0.38150289017341027
2022-10-23 04:00:00,0.9077847698628345,1.1129609156030686,0.42240995998221414
2022-10-30 04:00:00,0.9390249344790511,1.1931710283473194,0.3997332147621163
2022-11-06 04:00:00,1.0618968863494371,1.1479721980643787,0.5878168074699864
2022-11-13 05:00:00,1.0321143191926268,1.134474961016374,0.5553579368608268
2022-11-20 05:00:00,1.0427558493717217,1.1588837127831357,0.571809693196976
2022-11-27 05:00:00,1.0543635194297576,1.1483649342234001,0.579368608270342
2022-12-04 05:00:00,1.0555863623469706,1.1984074231245332,0.5477990217874608
2022-12-11 05:00:00,1.0334314304305503,1.226915902737275,0.4939973321476208
2022-12-18 05:00:00,0.9878177653296556,1.2142525880037947,0.4344152956869717
2022-12-25 05:00:00,0.9811569042448021,1.2009100437485392,0.42996887505558
2023-01-01 05:00:00,1.0271792575013494,1.2051326645121778,0.4833259226322807
2023-01-08 05:00:00,1.0996898462438423,1.21473272029637,0.5758114717652286
2023-01-15 05:00:00,1.125027849372209,1.2486467882987597,0.5686971987550018
2023-01-22 05:00:00,1.1741903399479126,1.232799570944248,0.6660738105824807
2023-01-29 05:00:00,1.2446994459637026,1.2520860290905824,0.7527790128946193
2023-02-05 05:00:00,1.2572698053947557,1.292463933098304,0.7025344597598929
2023-02-12 05:00:00,1.2404324735106877,1.2893192965052493,0.6891951978657177
2023-02-19 05:00:00,1.244624365492529,1.338406815591219,0.6362827923521561
2023-02-26 05:00:00,1.2909691406945045,1.3662243389082016,0.6971987550022227
2023-03-05 05:00:00,1.231260134694883,1.36210642854445,0.6247220987105376
2023-03-12 05:00:00,1.2889337346954557,1.3725282327167383,0.7172076478434855
2023-03-19 04:00:00,1.306319452980654,1.3646147738484329,0.7367718986216091
2023-03-26 04:00:00,1.3430006094605818,1.3555946130348895,0.8136949755446858
2023-04-02 04:00:00,1.2739608745465991,1.361232238892677,0.6963094708759443
2023-04-09 04:00:00,1.2481595681063755,1.3306615876101264,0.692752334370831
2023-04-16 04:00:00,1.2267848236787842,1.3252789163447816,0.6607381058248105
2023-04-23 04:00:00,1.196025550642876,1.29997897702554,0.6327256558470427
2023-04-30 04:00:00,1.2353437264433962,1.340917552277328,0.6433970653623828
2023-05-07 04:00:00,1.2302092842848376,1.3694397016048678,0.62338817252112
2023-05-14 04:00:00,1.3600792678949405,1.4330374567410251,0.7732325477990213
2023-05-21 04:00:00,1.5839040556722968,1.571597292043086,1.017341040462427
2023-05-28 04:00:00,1.5693495552523713,1.5656246974812142,0.9791018230324582
2023-06-04 04:00:00,1.5649140963708867,1.5282699686827406,0.9959982214317467
2023-06-11 04:00:00,1.5666916619711662,1.462380754855916,1.1222765673632717
2023-06-18 04:00:00,1.5306007958337122,1.5030182860923866,0.973321476211649
2023-06-25 04:00:00,1.6053431677099557,1.4788278818124252,1.1040462427745656
2023-07-02 04:00:00,1.5634340711022396,1.4777523774019925,1.0208981769675405
2023-07-09 04:00:00,1.6409998489734443,1.4919814495336632,1.16629613161405
2023-07-16 04:00:00,1.6179619209655063,1.4651089121102816,1.1080480213428185
2023-07-23 04:00:00,1.6889999120235033,1.5081198281752124,1.2516674077367713
2023-07-30 04:00:00,1.6023436486995395,1.4885869435906325,1.106269453090262
2023-08-06 04:00:00,1.5026674914953877,1.4413342837498477,0.9399733214762113
2023-08-13 04:00:00,1.4958562003321823,1.4666073834389626,0.895953757225433
2023-08-20 04:00:00,1.5140662569391408,1.4787706075689437,0.9186305024455309
2023-08-27 04:00:00,1.615582018592003,1.4829568359177907,1.068030235660293
2023-09-03 04:00:00,1.5131791470111153,1.4529522615265835,0.9559804357492215
2023-09-10 04:00:00,1.47814581548294,1.434291403234971,0.8799466429524229
2023-09-17 04:00:00,1.4570715346003726,1.4610569527404722,0.7932414406402841
2023-09-24 04:00:00,1.4803488852560196,1.4331126374113272,0.839039573143619
2023-10-01 04:00:00,1.503679972873256,1.42871258705343,0.8657180969319692
2023-10-08 04:00:00,1.5168478436195587,1.4743295393061817,0.8439306358381499
2023-10-15 04:00:00,1.4358427452658287,1.4709899762244723,0.7398843930635834
2023-10-22 04:00:00,1.4175843854918775,1.5230550141619634,0.6714095153401508
2023-10-29 04:00:00,1.5555660545086214,1.639271675114068,0.8172521120497994
2023-11-05 04:00:00,1.6460500498098798,1.7108859612794982,0.9159626500666959
2023-11-12 05:00:00,1.7296405622555742,1.7324004632348613,1.0284570920409064
2023-11-19 05:00:00,1.7301373346892381,1.7357193789092502,1.0266785237883498
2023-11-26 05:00:00,1.7342074289928777,1.6986215161869949,1.0257892396620716
2023-12-03 05:00:00,1.7444772977175298,1.6501389804282998,1.0538016896398392
2023-12-10 05:00:00,1.8851712325359382,1.6027415466996666,1.3592707870164509
2023-12-17 05:00:00,1.8773887824917348,1.607393324350209,1.3566029346376158
2023-12-24 05:00:00,1.9250492439355626,1.6506619982243729,1.396176078257002
2023-12-31 05:00:00,1.7974509439269462,1.6274248162208544,1.1529568697198747
2024-01-07 05:00:00,1.8520341759309231,1.6336492436632364,1.2494441974210753
2024-01-14 05:00:00,2.017795397908592,1.6708795313513765,1.550022232103156
2024-01-21 05:00:00,1.9609635209724305,1.6582592126834315,1.5122276567363264
2024-01-28 05:00:00,2.0208767215620655,1.7348820599398014,1.4962205424633164
2024-02-04 05:00:00,2.1430651510602834,1.714857684266798,1.7483325922632273
2024-02-11 05:00:00,2.116115217522366,1.7682673532608197,1.7043130280124492
2024-02-18 05:00:00,2.150117525446851,1.7987747227144852,1.786127167630057
2024-02-25 05:00:00,2.3026464904314667,1.8290348820649742,2.1489550911516218
2024-03-03 05:00:00,2.2956314815511996,1.8277199930537744,2.1765228990662506
2024-03-10 05:00:00,2.167928077205461,1.8005277995472662,1.9004001778568245
2024-03-17 04:00:00,2.229371155025409,1.8058505377921852,2.064473099155179
2024-03-24 04:00:00,2.193922553494117,1.7668443150383608,2.068919519786571
2024-03-31 04:00:00,2.1959144676671136,1.8645855891914953,1.9395286794130713
2024-04-07 04:00:00,2.1694239987845068,1.888937313092596,1.845709204090706
2024-04-14 04:00:00,1.942724675467084,1.8321457880045189,1.3690529124055129
2024-04-21 04:00:00,2.1031780280653565,1.814627258200122,1.7696754112939073
2024-04-28 04:00:00,2.138925003247769,1.826315083358179,1.732770120053356
2024-05-05 04:00:00,2.19500423525903,1.7918510405469046,1.8243663850600256
2024-05-12 04:00:00,2.2929295475420575,1.807738924545346,2.0186749666518438
2024-05-19 04:00:00,2.4502877968181167,1.9348710572882093,2.287238772787904
2024-05-26 04:00:00,2.3960221554058307,1.9104996698991061,2.1605157847932404
2024-06-02 04:00:00,2.4623631971544864,1.9722436526888891,2.3063583815028887
2024-06-09 04:00:00,2.6003844754225187,1.9994350406775745,2.6722987994664282
2024-06-16 04:00:00,2.579383750166493,2.002437690151073,2.5878168074699857
2024-06-23 04:00:00,2.568969009154958,1.9684876616040767,2.4615384615384603
2024-06-30 04:00:00,2.651903602481158,1.9646294730901999,2.70386838594931
2024-07-07 04:00:00,2.818352771002849,1.984831937593325,2.8430413517118707
2024-07-14 04:00:00,2.6157751206766893,1.9975073696903836,2.089817696754112
2024-07-21 04:00:00,2.493219213706332,1.8941876425070723,1.8639395286794127
2024-07-28 04:00:00,2.1897147125683163,1.9472197838975736,1.3045798132503332
2024-08-04 04:00:00,2.2812519917568497,2.004905263095337,1.3788350377945753
2024-08-11 04:00:00,2.4929545354241696,2.0105297295850817,1.766562916851934
2024-08-18 04:00:00,2.563052560921029,2.0166879223565912,1.7963539350822586
2024-08-25 04:00:00,2.5175732028901936,1.9966800188521954,1.7247665629168516
2024-09-01 04:00:00,2.203434941708362,1.970188935964367,1.154290795909293
2024-09-08 04:00:00,2.3493758157817717,1.969738346535735,1.486438417074255
2024-09-15 04:00:00,2.3432782409832553,1.9554358466995858,1.4917741218319251
2024-09-22 04:00:00,2.405131715621631,1.8577935102390253,1.674522009782125
2024-09-29 04:00:00,2.432447551928791,1.9446854240266584,1.630947087594486
2024-10-06 04:00:00,2.4637314480752894,1.9260607513491492,1.7194308581591815
2024-10-13 04:00:00,2.443983978853189,2.003450765884395,1.5682525566918628
2024-10-20 04:00:00,2.4516358021149065,2.013519682692162,1.5686971987550018
2024-10-27 04:00:00,2.337752051297534,1.9905774169416013,1.3708314806580697
2024-11-03 04:00:00,2.6409268382900493,2.2392373394514724,1.5744775455758107
2024-11-10 05:00:00,2.421062269652427,2.285012681709071,1.1854157403290346
2024-11-17 05:00:00,2.5373997017737935,2.3125036328885584,1.2667852378835032
2024-11-24 05:00:00,2.5357407514077113,2.300642027137424,1.2476656291685186
2024-12-01 05:00:00,2.654536222212648,2.4141885060042667,1.3165851489550904
2024-12-08 05:00:00,2.677895561166846,2.380779701758012,1.3650511338372604
2024-12-15 05:00:00,2.454366565489092,2.258015675173784,1.2138728323699417
2024-12-22 05:00:00,2.5419654247016026,2.2751359976319474,1.3201422854602038
2024-12-29 05:00:00,2.6102849243839104,2.321555276970403,1.325922632281013
2025-01-05 05:00:00,2.5474100867122247,2.3036989229629956,1.2476656291685184
2025-01-12 05:00:00,2.724805550941904,2.2758577284115113,1.444642063139172
2025-01-19 05:00:00,2.743335626238961,2.2673594437697155,1.4517563361493988
2025-01-26 05:00:00,2.473803218072419,2.138848081253473,1.2014228546020447
2025-02-02 05:00:00,2.4821028268070884,2.1698778435326345,1.1707425522454418
2025-02-09 05:00:00,2.4700952203079707,2.043403886039516,1.2694530902623382
2025-02-16 05:00:00,2.4272087702848735,1.9321429391484481,1.2810137839039566
2025-02-23 05:00:00,2.2154525458780596,1.9128566627138055,1.0106714095153395
2025-03-02 05:00:00,2.204731193749639,1.8570617242611795,0.9284126278345924
2025-03-09 05:00:00,2.2030101924660457,1.8826992225815016,0.8803912850155619
2025-03-16 04:00:00,2.173967219647112,1.8504267500730383,0.8572698977323249
2025-03-23 04:00:00,2.055451390525443,1.9086141531665457,0.7127612272120938
2025-03-30 04:00:00,1.6766834718534258,1.889791473710372,0.3881725211204977
2025-04-06 04:00:00,1.7661177428897838,1.7819383074797241,0.4548688305913736
2025-04-13 04:00:00,1.717039211271409,1.7791600844209134,0.40907069808803875
2025-04-20 04:00:00,1.870699097945484,1.695014411494916,0.548688305913739
2025-04-27 04:00:00,1.926363719483233,1.6527015552324273,0.5909293019119602
2025-05-04 04:00:00,1.9670233940319726,1.610407441788004,0.6273899510893723
2025-05-11 04:00:00,2.1303467385418053,1.62300316465737,0.8176967541129382
2025-05-18 04:00:00,1.9879312420504816,1.6111692729067886,0.6994219653179183
2025-05-25 04:00:00,1.9840034224548537,1.6193911027875167,0.7189862160960421
2025-06-01 04:00:00,2.0732032400721088,1.552513083768224,0.8528234771009329
2025-06-08 04:00:00,2.0772324992705498,1.5268878519167302,0.8910626945309017
2025-06-15 04:00:00,2.1556475882766266,1.5447088480584086,0.943085815918185
2025-06-22 04:00:00,2.264465149858031,1.5367487505107498,1.1164962205424622
2025-06-29 04:00:00,2.303392714510177,1.5066458534865794,1.175188972876833
2025-07-06 04:00:00,2.3344380429658425,1.5304592979750076,1.2134281903068018
2025-07-13 04:00:00,2.3492220971828335,1.559237315160635,1.2152067585593584
2025-07-20 04:00:00,2.316493462170233,1.5797074239944402,1.1382836816362818
2025-07-27 04:00:00,2.309285535603415,1.6059458454885085,1.0706980880391275
2025-08-03 04:00:00,2.4025716006218145,1.644372785109148,1.1431747443308127
2025-08-10 04:00:00,2.4555421451833004,1.5456860410283055,1.2169853268119155
2025-08-17 04:00:00,2.4255357592695477,1.436356217829788,1.220542463317029
2025-08-24 04:00:00,2.4052275040610174,1.4587914870527448,1.1578479324144058
2025-08-31 04:00:00,2.369648269258095,1.4395682857661987,1.1760782570031116
2025-09-07 04:00:00,2.492330808841077,1.5104110456292257,1.302801244997776
2025-09-14 04:00:00,2.6454308426820976,1.5232873151024047,1.4682080924855483
2025-09-21 04:00:00,2.7151088641827905,1.5327838536723353,1.5126722987994654
2025-09-28 04:00:00,2.7963426456540854,1.5568720773143416,1.6998666073810569
2025-10-05 04:00:00,2.5635981546464075,1.557379740622678,1.5211204979991095
2025-10-12 04:00:00,2.683990300601773,1.4968593262311867,1.7914628723877264
2025-10-19 04:00:00,2.8670991049450443,1.621597438159944,1.9181858603823907
2025-10-26 04:00:00,3.0619265361737433,1.736717795367809,2.124499777678967
2025-11-02 04:00:00,3.054290307912356,1.818411421453207,1.855935971542907
2025-11-09 05:00:00,2.986296875560945,1.8189171311186518,1.727879057358825
2025-11-16 05:00:00,2.7811092388977623,1.7392283762340952,1.4108492663405947
2025-11-23 05:00:00,3.126912284483493,1.8663605552953508,1.834593152512226
2025-11-30 05:00:00,3.2567608100878775,1.7325100744496253,2.0675855935971525
2025-12-07 05:00:00,3.17299744137816,1.697556049744091,1.8546020453534888
2025-12-14 05:00:00,3.218160969413595,1.7618261864318434,1.855046687416628
2025-12-21 05:00:00,3.2837484132696395,1.7865111381778052,1.965762561138282
2025-12-28 05:00:00,3.452141352120346,1.849821984028906,2.1004891062694515
2026-01-04 05:00:00,3.5590645943073866,1.8336143645481773,2.3988439306358362
2026-01-11 05:00:00,3.792297914158347,1.9191750458243315,2.7012005335704736
2026-01-18 05:00:00,3.818449319654984,1.8871525407389877,2.7389951089373032
2026-01-25 05:00:00,3.9863589886028326,1.9949417355847592,2.7474433081369476
2026-02-01 05:00:00,4.159546745201091,2.0667362789985813,2.7456647398843907
2026-02-08 05:00:00,4.399985152573525,2.1686386365925925,2.8719430858159156
2026-02-15 05:00:00,4.508181841979292,2.2647786127535365,2.9839928857269866
2026-02-22 05:00:00,4.406765868903062,2.245051978014905,2.791018230324586
2026-03-01 05:00:00,3.916201381217611,2.0230481565572784,2.129390840373497
2026-03-08 05:00:00,4.095394102574479,2.1288713047801022,2.255224544241883
2026-03-15 04:00:00,4.214531896653423,2.19714586979473,2.2738995108937283
2026-03-22 04:00:00,4.041347305297637,2.1296122139736124,2.072476656291683
2026-03-29 04:00:00,4.159679447922926,2.1117623235836547,2.3454868830591353
2026-04-05 04:00:00,4.6546660434209155,2.16809724997377,3.3966207203201395
2026-04-12 04:00:00,4.898631782054019,2.1172969938872206,4.209871053801686
2026-04-19 04:00:00,5.490459655138728,2.1535136129884367,5.705646954201862
2026-04-26 04:00:00,5.522689720276588,2.0851972483717938,5.798132503334811
2026-05-03 04:00:00,6.067387460529292,2.07493088339877,7.86749666518452
2026-05-10 04:00:00,6.188719290682696,2.0691876605148143,8.466874166296124
